OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA(m2),ENERGYSTARScore,SiteEnergyUseWN(GJ),GHGEmissions(MetricTonsCO2e)
26773,NonResidential,Worship Facility,98125.0,1954,1.0,1,7.6053601776169915,,Worship Facility,,,84.0,6.648824377787267,3.012589390620414
26808,SPS-District K-12,K-12 School,98103.0,1970,1.0,1,8.274900333518188,,K-12 School,,,77.0,7.889644153241926,4.250350662548819
26821,SPS-District K-12,K-12 School,98105.0,1925,1.0,3,8.470416028024552,,K-12 School,,,90.5,7.423501202687309,3.4299467949481413
26833,NonResidential,Small- and Mid-Sized Office,98104.0,1993,0.0,3,7.604249683332965,,Office,Restaurant,6.834141461636891,,7.40826150579639,3.589749488206746
26838,NonResidential,Hotel,98104.0,1910,1.0,5,8.234141469812894,,Hotel,,,99.0,7.302528805556466,3.9574742683320636
26847,NonResidential,Small- and Mid-Sized Office,98104.0,1909,1.0,3,7.979382850899004,,Office,Other,6.495166094797559,,7.32098187412135,2.301584592660462
26849,NonResidential,Retail Store,98104.0,1917,1.0,2,7.732268222883375,,Retail Store,Office,6.933986796606607,100.0,6.501433173375872,1.8633046363911507
26870,SPS-District K-12,K-12 School,98105.0,2000,1.0,2,8.64328232869572,,K-12 School,,,82.0,7.872326989791017,3.790533107840436
26883,NonResidential,Other,98122.0,1908,1.0,3,7.7844084090659775,,Social/Meeting Hall,Office,6.662166196897081,,6.898961056399947,3.4787755163075302
26924,Nonresidential COS,Mixed Use Property,98122.0,2005,0.0,2,7.916217781664901,6.49446409406673,Other - Recreation,Fitness Center/Health Club/Gym,6.63361520018809,,7.841367036927626,4.301290978633739
26930,NonResidential,Senior Care Community,98122.0,1987,1.0,2,8.846908870048734,,Senior Care Community,,,48.0,9.121535902280248,5.543985327940918
26933,Nonresidential COS,Other,98144.0,1913,1.0,3,7.575697781404524,,Performing Arts,Social/Meeting Hall,6.063032739607234,,7.9623660658582525,4.533244446416503
26939,NonResidential,K-12 School,98122.0,1925,1.0,2,7.638114197285721,,K-12 School,,,44.5,7.480050909026401,3.963951098288505
26956,NonResidential,University,98121.0,1921,1.0,3,7.994162378433645,,College/University,,,,8.007708112974388,4.539831344679751
26961,Nonresidential COS,Other,98117.0,1950,1.0,2,7.913129107168701,,Other - Recreation,Fitness Center/Health Club/Gym,6.722762873653502,,7.522570278204711,3.923556241241819
26973,NonResidential,Mixed Use Property,98104.0,1909,1.0,3,8.429460165510108,,Office,Multifamily Housing,7.694158094431869,,8.59182338566212,4.7260151956802945
26986,NonResidential,Supermarket / Grocery Store,98116.0,1997,1.0,1,7.992311136161013,,Supermarket/Grocery Store,Office,4.471806364237072,,9.549824971530024,5.95518949124327
26994,NonResidential,Mixed Use Property,98122.0,1988,1.0,2,7.577791624369943,,Parking,Fitness Center/Health Club/Gym,6.631290613590444,,7.995069375590025,4.372228792193771
26997,NonResidential,Mixed Use Property,98105.0,1999,1.0,2,8.025879728294484,,Parking,Retail Store,7.347563711250148,10.0,8.672695851076467,3.6531227344018173
27007,NonResidential,Worship Facility,98105.0,1954,1.0,2,7.529236743414852,,Worship Facility,,,99.5,4.78486419349301,-0.23572233352106983
27008,SPS-District K-12,K-12 School,98105.0,1928,1.0,2,8.537852652842835,,K-12 School,,,94.5,7.899795719277873,4.374120463102784
27013,NonResidential,Warehouse,98108.0,1960,1.0,1,8.326506086483848,,Non-Refrigerated Warehouse,,,33.5,7.263852832146768,3.12982600803469
27016,NonResidential,Small- and Mid-Sized Office,98108.0,1969,1.0,1,8.087390026496973,,Office,Non-Refrigerated Warehouse,6.857271879025745,61.0,7.340211352037748,3.3094475230525875
27080,NonResidential,Worship Facility,98144.0,1963,1.0,2,7.664961447321909,,Worship Facility,Parking,,98.0,6.392294625450916,2.93651291389402
27117,NonResidential,Warehouse,98108.0,1976,1.0,1,7.577981756512354,,Non-Refrigerated Warehouse,,,40.5,6.516936864928322,2.937043277205311
27122,NonResidential,Warehouse,98108.0,1951,1.0,2,7.864903083396826,,Non-Refrigerated Warehouse,,,56.5,7.21489060051254,3.688379329072254
27131,NonResidential,Distribution Center,98108.0,1974,1.0,1,7.774929665111434,,Distribution Center,,,82.5,6.389145450535877,2.893422654729421
27141,NonResidential,Warehouse,98144.0,1992,1.0,3,8.035250168348178,,Non-Refrigerated Warehouse,,,12.5,7.49245429074671,2.4727497195173687
27142,NonResidential,K-12 School,98104.0,1912,1.0,4,7.856592389339437,,K-12 School,,,8.0,7.229718463944583,3.656614493526661
27145,NonResidential,Large Office,98104.0,2000,1.0,6,11.091420866852756,,Office,Parking,8.8888932032224,80.0,9.554016807334099,4.526884267589547
27162,NonResidential,Supermarket / Grocery Store,98136.0,1998,1.0,1,8.049232231696674,,Supermarket/Grocery Store,,,23.0,9.176695369232458,5.336142876088017
27184,NonResidential,Mixed Use Property,98119.0,1961,1.0,2,8.158560419038695,,Non-Refrigerated Warehouse,Other,7.316567610881184,,7.630105772620618,4.2249341319257026
27205,SPS-District K-12,K-12 School,98177.0,1954,1.0,1,8.2722689713968,,K-12 School,,,90.0,7.610388550587649,3.9099207973362757
27231,SPS-District K-12,K-12 School,98117.0,1932,1.0,2,8.332714850222835,,K-12 School,,,90.0,7.897710578805362,4.409337767166189
27244,NonResidential,Other,98122.0,1912,1.0,3,8.049291566552952,,Other,,,,6.731559097802498,2.8884254205654822
27303,NonResidential,Other,98155.0,1948,1.0,2,8.386733852451636,,Other,,,,8.755839289175467,3.7350471349589434
27365,SPS-District K-12,K-12 School,98107.0,1989,1.0,2,8.579822087740418,,K-12 School,,,86.5,7.633454751490317,2.493618590390022
27378,NonResidential,Supermarket / Grocery Store,98115.0,1997,1.0,1,8.869957603759362,8.184419968552412,Supermarket/Grocery Store,Parking,,17.0,9.637503835738439,5.880770388386217
27381,NonResidential,Worship Facility,98105.0,1938,1.0,3,7.8038971281799965,,Worship Facility,,,84.5,6.793031375375187,3.3221541743217022
27389,NonResidential,Small- and Mid-Sized Office,98122.0,1956,6.0,2,8.86055135676492,,Office,Restaurant,7.066997691804893,,8.187994493982508,3.1480240838962494
27406,NonResidential,Mixed Use Property,98112.0,1947,1.0,2,7.6068389209548455,,Other - Entertainment/Public Assembly,Other - Public Services,6.2473343168482725,,7.562377201046241,4.054043265448575
27455,Nonresidential COS,Distribution Center,98119.0,1921,1.0,3,7.668788204470536,,Distribution Center,,,,6.390828070928437,1.1924061679544706
27456,NonResidential,Other,98119.0,1956,1.0,2,8.136265859669983,,Other,,,,8.644068938821288,3.6416568107415968
27482,NonResidential,Warehouse,98108.0,1977,1.0,1,7.710609699323874,,Non-Refrigerated Warehouse,Other - Services,6.804712650946079,,6.042449281672514,0.9400072584914712
27488,NonResidential,Warehouse,98108.0,1953,1.0,1,8.279176317779381,,Non-Refrigerated Warehouse,Other,6.834141461636891,37.0,6.928272428352247,3.2154700317333678
27494,NonResidential,Distribution Center,98108.0,1979,1.0,1,8.14198767642764,,Distribution Center,Office,5.487067813670282,,6.039891220914317,1.8825138324965192
27504,NonResidential,Warehouse,98108.0,1964,1.0,2,7.684292391006501,,Non-Refrigerated Warehouse,Office,5.747655352766622,,6.1931141261583615,1.1314021114911006
27532,NonResidential,Other,98109.0,1948,1.0,2,7.956470276922317,,Other,Parking,5.001559997888581,,7.722052840224227,4.276666119016055
27553,NonResidential,Warehouse,98108.0,1972,1.0,1,7.677087007285231,,Non-Refrigerated Warehouse,,,,5.072012591263871,0.05354076692802976
27554,NonResidential,Warehouse,98108.0,1974,1.0,1,8.088217852929073,,Non-Refrigerated Warehouse,,,100.0,7.040781166033057,2.852150545075967
27561,NonResidential,Refrigerated Warehouse,98108.0,1961,1.0,1,7.773249878791492,,Refrigerated Warehouse,Non-Refrigerated Warehouse,6.639099340433556,,6.871830685238259,2.692259515195886
27562,NonResidential,Warehouse,98108.0,1974,1.0,1,8.301554874041575,,Non-Refrigerated Warehouse,,,87.0,6.115231478270877,1.0681530811834012
27567,NonResidential,Small- and Mid-Sized Office,98020.0,1995,1.0,3,7.547581345464599,,Office,,,13.5,7.868081677930183,4.138760092252486
27587,NonResidential,Small- and Mid-Sized Office,98133.0,1983,1.0,3,7.738197655842703,6.372106002040333,Office,Parking,6.372106002040333,87.0,6.4853244742942575,1.4655675420143985
27597,SPS-District K-12,K-12 School,98125.0,1956,1.0,1,8.342078068738886,,K-12 School,,,86.0,7.780510913556217,4.221491031201784
27598,NonResidential,Worship Facility,98125.0,2002,1.0,1,7.748630571564418,,Worship Facility,,,44.5,6.687240360146902,3.021400020302569
27639,NonResidential,Other,98109.0,2008,1.0,2,7.6713024023357415,,Performing Arts,,,,8.156678339595832,4.55597994179732
27668,NonResidential,Other,98112.0,1991,1.0,3,8.060090998766196,,Other/Specialty Hospital,,,,8.825655503013621,5.1663561690930315
27673,NonResidential,Hotel,98104.0,2006,0.0,10,10.504225381166501,7.632774150042814,Hotel,Parking,8.490462959969841,18.5,9.917978806195777,6.179726756564008
27703,NonResidential,Worship Facility,98125.0,1961,1.0,2,8.868520258679812,,Worship Facility,Other - Education,7.96660752306151,,7.618050106737069,4.126973081713828
27704,NonResidential,K-12 School,98125.0,1988,1.0,2,8.026881413029699,,K-12 School,,,71.5,7.609355263235844,4.12955081795672
27721,Nonresidential COS,Other,98103.0,2004,1.0,1,7.8412230857926835,7.210520988849959,Library,Parking,,,7.138427869153812,3.3176345968914647
27799,Campus,K-12 School,98112.0,1950,1.0,1,9.23016225141645,,K-12 School,,,93.5,8.140899399795202,4.723530832572937
27821,NonResidential,Supermarket / Grocery Store,98125.0,1996,1.0,1,8.332759538965748,,Supermarket/Grocery Store,,,45.5,9.501794867127341,5.815934873170982
27825,NonResidential,Other,98122.0,1907,1.0,2,7.637039506155956,,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,,,5.418168240709459,1.5184185140469317
27828,NonResidential,Mixed Use Property,98122.0,1912,1.0,3,7.7096101989907915,,Office,Other,6.323315837870901,,6.946569934508062,2.2332350148592526
27829,NonResidential,Small- and Mid-Sized Office,98122.0,1920,1.0,2,7.586877433608494,,Office,,,64.0,6.886756517223872,1.7191887763932197
27830,NonResidential,Small- and Mid-Sized Office,98122.0,1920,1.0,3,7.685232120262791,,Office,,,64.5,8.045432785727616,4.848077148143251
27833,NonResidential,Other,98122.0,1975,5.0,2,8.192010627739705,6.95883390559421,Urgent Care/Clinic/Other Outpatient,,,,8.240031233890209,3.3440977896215824
27869,NonResidential,Warehouse,98112.0,1920,1.0,2,7.668788204470536,,Non-Refrigerated Warehouse,,,98.5,4.4529231452369595,-0.12783337150988489
27874,NonResidential,Warehouse,98122.0,1958,1.0,2,8.65675339434771,,Non-Refrigerated Warehouse,,,67.5,6.429898580404593,1.402413742999774
27882,NonResidential,Small- and Mid-Sized Office,98122.0,1925,1.0,2,7.861544137948204,,Office,Retail Store,7.11086369385233,96.0,7.049005384652589,2.057962510002712
27891,NonResidential,Other,98105.0,1924,1.0,2,7.604249683332965,,Other - Services,Retail Store,6.79851428399374,,7.478521282311509,2.4591614000361424
27892,Nonresidential COS,Other,98105.0,1929,1.0,3,7.860469754719835,,Other,,,,7.692844705222532,4.04103168599168
27901,Campus,K-12 School,98112.0,2000,1.0,2,7.951313775825911,,K-12 School,,,70.0,7.582600449016289,3.999209367107062
27903,NonResidential,Retail Store,98104.0,2000,1.0,3,8.538325758608993,,Retail Store,,,71.5,8.248690553955205,3.702535780561422
27922,NonResidential,K-12 School,98122.0,1951,1.0,2,8.137733330991539,,K-12 School,Worship Facility,6.8748034433557805,,7.652610875936256,3.9529729917571004
27928,NonResidential,Small- and Mid-Sized Office,98122.0,1958,1.0,3,7.783247822452669,,Office,,,71.0,7.822912134118962,4.053869729656382
27947,NonResidential,Worship Facility,98102.0,1929,1.0,1,8.16121646309681,,Worship Facility,,,39.5,8.418565153260813,4.94914988524227
27955,SPS-District K-12,K-12 School,98112.0,1925,1.0,2,7.837453570450676,,K-12 School,,,90.0,7.366656344702962,3.794927233551899
27982,NonResidential,Small- and Mid-Sized Office,98103.0,1982,1.0,3,7.754862365790362,,Office,Non-Refrigerated Warehouse,6.592069900437163,79.0,6.917137017987395,3.126102424715846
28019,NonResidential,Worship Facility,98199.0,1953,1.0,2,7.991179878773613,,Worship Facility,,,12.5,7.599142534808286,4.1822791240565484
28020,NonResidential,K-12 School,98199.0,1953,1.0,1,7.567038061714119,,K-12 School,,,88.5,7.344496748007384,3.7322980744814576
28025,Nonresidential COS,Warehouse,98134.0,1967,1.0,2,7.625231716526801,,Non-Refrigerated Warehouse,Office,6.517511067229218,1.0,7.7506994267386595,4.125923975375423
28029,NonResidential,Refrigerated Warehouse,98108.0,1970,1.0,1,7.66225650260732,,Refrigerated Warehouse,Office,5.592812870767186,,9.208840012543662,4.744279741692292
28030,NonResidential,Other,98112.0,1907,1.0,5,8.115075307098955,,Other,,,,7.239265532039584,3.7480913137457823
28033,NonResidential,Distribution Center,98108.0,1971,1.0,1,7.875124637468365,,Distribution Center,Parking,,15.5,8.141857201683111,4.061390837078969
28053,NonResidential,Worship Facility,98115.0,1955,1.0,1,7.901572632821426,,Worship Facility,,,79.5,6.922146218079438,3.130263166511597
28066,NonResidential,Small- and Mid-Sized Office,98112.0,1982,1.0,3,7.893597035103807,6.794984746435698,Office,Parking,6.794984746435698,81.5,6.714177788776482,1.631199404215613
28081,NonResidential,Small- and Mid-Sized Office,98107.0,1988,1.0,2,7.553687116051368,,Office,Distribution Center,6.635690522913053,6.5,7.694358016840546,3.7543160093981105
28086,NonResidential,Laboratory,98119.0,1985,1.0,2,8.293337710740449,,Laboratory,Other,7.13409789496406,,9.341065471797489,5.5771794066185905
28476,NonResidential,Warehouse,98108.0,1965,1.0,1,7.959071058622374,,Non-Refrigerated Warehouse,,,59.5,6.335093994112566,1.3164082336557243
29214,NonResidential,Warehouse,98134.0,1922,1.0,1,8.153227073063332,,Non-Refrigerated Warehouse,Supermarket/Grocery Store,6.273074621434153,76.0,6.826959545166767,2.047047473868832
29550,NonResidential,Large Office,98104.0,2000,1.0,11,10.123028306169903,,Office,,,88.5,9.68978296372729,4.6872108963243
29551,NonResidential,Small- and Mid-Sized Office,98104.0,2000,1.0,11,8.757689138358051,,Office,Bank Branch,6.446565386364466,80.0,8.343625387985231,3.2573270112424533
29552,NonResidential,Large Office,98104.0,2000,1.0,11,10.14170559000053,,Office,,,88.5,9.624360527327783,4.604820124723796
29612,NonResidential,K-12 School,98105.0,1924,1.0,3,9.111408746646648,,K-12 School,,,97.0,8.457414326314804,5.0344169227610545
29788,NonResidential,Small- and Mid-Sized Office,98119.0,1982,1.0,5,8.520818154411794,,Office,,,70.0,8.136192720998531,3.1166215908294443
32429,NonResidential,Restaurant,98101.0,1985,1.0,13,8.269225986926214,,Other - Restaurant/Bar,Other,7.2600625783124375,,9.005917096335606,5.604219933030011
33289,NonResidential,Large Office,98121.0,1982,0.0,24,9.316553335390758,,Office,Retail Store,7.3543033663798685,64.5,9.116616337817453,4.097090787890126
33408,Nonresidential COS,Other,98125.0,1965,1.0,1,7.73823814741034,,Library,Other - Services,6.08272937294497,,7.311405776340458,3.3636685697697413
33527,NonResidential,University,98144.0,2013,2.0,1,8.582784639791319,,College/University,,,,8.235275119525603,4.390366758948883
33548,NonResidential,University,98122.0,2006,1.0,5,8.96237316748616,,College/University,,,,9.510202753830717,6.085398780732376
34348,NonResidential,Retail Store,98101.0,1991,1.0,3,9.166285356872482,,Retail Store,,,94.5,8.305664909436734,4.090001812787964
34891,NonResidential,Supermarket / Grocery Store,98116.0,2008,1.0,1,8.165557161246792,,Supermarket/Grocery Store,,,59.0,9.10258155095457,5.1827381506958785
34908,NonResidential,Supermarket / Grocery Store,98122.0,1950,1.0,2,8.728713202505087,,Supermarket/Grocery Store,,,87.5,9.15306745234352,4.26049439201619
35391,NonResidential,Retail Store,98109.0,2006,1.0,4,8.05821096766195,,Retail Store,,,,8.237766526181709,3.1984690150905384
35392,NonResidential,Supermarket / Grocery Store,98109.0,2006,1.0,4,8.359762887977881,,Supermarket/Grocery Store,,,80.0,9.134610624605665,5.28776185260852
36034,NonResidential,Retail Store,98122.0,1996,0.0,3,8.354595143193364,,Retail Store,,,86.5,8.65769812117138,4.4836802884003815
36587,NonResidential,Other,98122.0,1991,1.0,1,8.338218858413166,,Fitness Center/Health Club/Gym,Swimming Pool,,,8.320035751161218,4.931447776199235
37008,NonResidential,Other,98134.0,1999,1.0,6,10.341792760974961,,Parking,Other - Entertainment/Public Assembly,10.341792760974961,,9.568979911694933,5.497024772381374
37248,NonResidential,Warehouse,98108.0,1904,1.0,4,8.820082435177113,,Non-Refrigerated Warehouse,,,54.5,7.4295944471176565,2.6703483339181986
39332,SPS-District K-12,K-12 School,98118.0,2009,1.0,2,9.463905744340558,,K-12 School,,,86.0,8.638961122027258,4.79752457848242
40008,NonResidential,Mixed Use Property,98134.0,2004,1.0,3,7.620186824563567,,Other,Office,7.018377850635617,,7.494386030742746,3.648448008319598
40028,NonResidential,Warehouse,98115.0,1940,1.0,0,10.484207319714125,,Non-Refrigerated Warehouse,Office,8.688437449331845,67.0,9.76074242374431,5.989512643382737
40031,NonResidential,Medical Office,98115.0,1960,1.0,0,7.942274946188637,,Medical Office,,,44.0,7.7418531342579495,3.4111477125153233
40034,NonResidential,Small- and Mid-Sized Office,98115.0,1960,1.0,0,7.619457529668214,,Office,Office,7.992436752466174,26.5,8.433186352385494,4.9513805668789415
40067,NonResidential,Small- and Mid-Sized Office,98104.0,1985,1.0,6,8.823412094805429,,Office,Parking,7.441948595029821,74.0,8.474323649895346,3.4111477125153233
40348,NonResidential,Mixed Use Property,98102.0,1916,1.0,2,9.479060151298984,8.615867429886572,Parking,Supermarket/Grocery Store,8.690439452002517,,9.063344701146129,4.216488445914273
40447,Nonresidential COS,Mixed Use Property,98134.0,1966,5.0,1,9.002715046769536,,Office,Distribution Center,8.214719515760672,,9.232581492161827,5.608500627783828
41928,NonResidential,Supermarket / Grocery Store,98115.0,2011,1.0,1,8.471194541103966,,Supermarket/Grocery Store,Parking,,74.5,9.458106200162387,5.705314633634278
42069,NonResidential,Small- and Mid-Sized Office,98103.0,1993,1.0,1,7.799717473185804,,Office,,,59.0,7.544840143549259,2.489064659936664
43948,Nonresidential COS,Other,98108.0,1906,1.0,2,8.200539191042326,,Other,,,,6.100240707208017,1.08010881710355
45287,Nonresidential COS,Other,98122.0,1968,0.0,1,7.594947290670651,,Other - Recreation,Fitness Center/Health Club/Gym,6.729114223769185,,8.65710195647068,5.011301738639416
